id,listing_url,host_name,neighbourhood,neighbourhood_cleansed,property_type,room_type,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,license,calculated_host_listings_count
670265686413300387,https://www.airbnb.com/rooms/670265686413300387,Isaac,North York,Clanton Park,Entire guest suite,Entire home/apt,124.0,2,25,t,4,30,60,335,5,Licensed,1
666645627579210163,https://www.airbnb.com/rooms/666645627579210163,Yesheworke,Scarborough,Rouge,Entire home,Entire home/apt,116.0,1,1125,t,16,46,76,351,13,Licensed,1
670295929934121123,https://www.airbnb.com/rooms/670295929934121123,Shaz And Kanwal,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,200.0,28,365,t,1,31,61,61,0,Unlicensed,11
670307011251444503,https://www.airbnb.com/rooms/670307011251444503,Bailey,North York,Stonegate-Queensway,Entire guest suite,Entire home/apt,150.0,3,1125,t,0,0,0,3,5,Licensed,1
666653745377904287,https://www.airbnb.com/rooms/666653745377904287,Avalon,Toronto,Annex,Entire condo,Entire home/apt,380.0,2,365,t,12,42,72,336,1,Licensed,21
666694179257678414,https://www.airbnb.com/rooms/666694179257678414,Suze,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,200.0,30,365,t,5,35,65,149,0,Unlicensed,2
670341516659357832,https://www.airbnb.com/rooms/670341516659357832,Moh,Toronto,Bay Street Corridor,Entire condo,Entire home/apt,346.0,28,45,t,25,55,85,359,1,Licensed,11
670408150103484990,https://www.airbnb.com/rooms/670408150103484990,Kay,Toronto,South Riverdale,Entire condo,Entire home/apt,180.0,3,365,t,1,7,16,47,2,Licensed,1
670456186213967457,https://www.airbnb.com/rooms/670456186213967457,Adam,Toronto,Kensington-Chinatown,Entire home,Entire home/apt,219.0,28,60,f,0,0,0,0,0,Licensed,4
670461028666405346,https://www.airbnb.com/rooms/670461028666405346,Adam,Toronto,Kensington-Chinatown,Entire home,Entire home/apt,219.0,28,60,f,0,0,0,0,0,Licensed,4
670479102029650387,https://www.airbnb.com/rooms/670479102029650387,Franklin,North York,Black Creek,Private room in rental unit,Private room,84.0,1,365,t,19,49,79,354,5,Licensed,4
670481654261184435,https://www.airbnb.com/rooms/670481654261184435,Golsana,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,150.0,28,365,t,0,25,55,330,0,Licensed,14
666728647967205524,https://www.airbnb.com/rooms/666728647967205524,Peng,Toronto,Waterfront Communities-The Island,Entire serviced apartment,Entire home/apt,368.0,1,84,t,0,0,2,254,7,Licensed,1
670491917296999490,https://www.airbnb.com/rooms/670491917296999490,David,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,300.0,2,365,t,14,44,74,74,3,Licensed,1
670498325062370362,https://www.airbnb.com/rooms/670498325062370362,Youjuan,North York,Pleasant View,Private room in bed and breakfast,Private room,61.0,1,1125,t,15,45,75,350,2,Licensed,3
666750974473211165,https://www.airbnb.com/rooms/666750974473211165,Garrett,Etobicoke,Mimico (includes Humber Bay Shores),Entire condo,Entire home/apt,1013.0,1,14,t,28,58,88,268,2,Licensed,1
666751075556127775,https://www.airbnb.com/rooms/666751075556127775,Hazel,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,621.0,3,180,t,26,50,50,50,8,Licensed,1
670531469935199714,https://www.airbnb.com/rooms/670531469935199714,James,Toronto,Niagara,Entire rental unit,Entire home/apt,404.0,2,28,t,12,42,72,161,2,Licensed,1
666772730057919260,https://www.airbnb.com/rooms/666772730057919260,Ashkan,North York,Hillcrest Village,Private room in home,Private room,85.0,30,1125,t,30,60,90,365,9,Unlicensed,4
670536816002510180,https://www.airbnb.com/rooms/670536816002510180,Rohit,Scarborough,Milliken,Entire home,Entire home/apt,372.0,2,365,t,21,49,79,79,6,Licensed,1
670539306001474907,https://www.airbnb.com/rooms/670539306001474907,Imran,Toronto,Moss Park,Entire condo,Entire home/apt,149.0,180,365,t,23,53,83,83,0,Unlicensed,1
666790704378449330,https://www.airbnb.com/rooms/666790704378449330,Yan,Scarborough,Dorset Park,Private room in home,Private room,73.0,1,365,t,18,48,78,353,2,Licensed,14
666812722039210730,https://www.airbnb.com/rooms/666812722039210730,Celine,Toronto,Bay Street Corridor,Private room in condo,Private room,112.0,1,365,t,1,10,10,10,5,Licensed,3
666835756968221729,https://www.airbnb.com/rooms/666835756968221729,Homeira,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,230.0,28,365,t,0,7,37,312,0,Unlicensed,8
666863273348069660,https://www.airbnb.com/rooms/666863273348069660,Olivia And Emily,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,269.0,28,1125,t,0,0,0,262,17,Licensed,2
666874498060124339,https://www.airbnb.com/rooms/666874498060124339,Richard,North York,Parkwoods-Donalda,Entire home,Entire home/apt,138.0,1,60,t,26,56,86,86,3,Licensed,5
667242661433108020,https://www.airbnb.com/rooms/667242661433108020,Moh,Toronto,Niagara,Entire condo,Entire home/apt,533.0,1,365,t,18,48,78,168,1,Licensed,11
667252588125733792,https://www.airbnb.com/rooms/667252588125733792,Michele,North York,Parkwoods-Donalda,Entire guest suite,Entire home/apt,150.0,1,7,t,5,30,60,60,5,Licensed,1
670552628563510097,https://www.airbnb.com/rooms/670552628563510097,Awele,Etobicoke,Alderwood,Private room in condo,Private room,150.0,1,365,t,21,51,81,356,2,Licensed,1
667298075032400284,https://www.airbnb.com/rooms/667298075032400284,Bassa,Toronto,Annex,Entire condo,Entire home/apt,150.0,60,1125,t,1,1,23,298,0,Unlicensed,2
670579276189450561,https://www.airbnb.com/rooms/670579276189450561,Yan,Scarborough,Wexford/Maryvale,Entire home,Entire home/apt,199.0,1,27,t,13,42,72,162,0,Licensed,1
667328388582265775,https://www.airbnb.com/rooms/667328388582265775,Zhiming,Toronto,Roncesvalles,Entire rental unit,Entire home/apt,197.0,2,365,t,4,33,63,338,8,Licensed,1
667376302726586805,https://www.airbnb.com/rooms/667376302726586805,Biakeu,Toronto,Annex,Entire rental unit,Entire home/apt,245.0,2,1125,t,9,39,69,343,2,Licensed,1
670757116167799122,https://www.airbnb.com/rooms/670757116167799122,Timothy,North York,York University Heights,Entire home,Entire home/apt,510.0,2,365,t,22,52,82,354,3,Licensed,4
670771726360672619,https://www.airbnb.com/rooms/670771726360672619,Andy,Toronto,High Park North,Entire rental unit,Entire home/apt,95.0,31,365,t,0,0,0,249,0,Unlicensed,4
670875218132205503,https://www.airbnb.com/rooms/670875218132205503,Huifang,Scarborough,Dorset Park,Entire home,Entire home/apt,332.0,3,60,t,13,34,59,305,6,Licensed,4
667390009446667861,https://www.airbnb.com/rooms/667390009446667861,Eric,Toronto,Trinity-Bellwoods,Private room in rental unit,Private room,120.0,28,365,t,7,26,56,331,12,Licensed,5
667505808565219588,https://www.airbnb.com/rooms/667505808565219588,Dilara,Toronto,Moss Park,Private room in condo,Private room,78.0,28,365,t,14,44,74,349,0,Unlicensed,9
667514880238130766,https://www.airbnb.com/rooms/667514880238130766,Tashi,Etobicoke,Willowridge-Martingrove-Richview,Private room in bungalow,Private room,153.0,1,28,t,25,55,85,175,2,Licensed,2
670894677397635774,https://www.airbnb.com/rooms/670894677397635774,Tom,Toronto,University,Entire loft,Entire home/apt,346.0,28,365,t,13,43,73,347,0,Licensed,1
670910538681537499,https://www.airbnb.com/rooms/670910538681537499,Reza,Toronto,Niagara,Entire condo,Entire home/apt,300.0,28,365,t,30,60,90,364,0,Licensed,1
667555996430624603,https://www.airbnb.com/rooms/667555996430624603,Wang,North York,Willowdale West,Entire townhouse,Entire home/apt,210.0,28,60,t,30,60,90,147,1,Unlicensed,1
667571318085891424,https://www.airbnb.com/rooms/667571318085891424,Seyed,Toronto,South Riverdale,Private room in home,Private room,85.0,1,365,t,1,21,51,326,6,Licensed,8
670913944302021916,https://www.airbnb.com/rooms/670913944302021916,Nikolas,East York,Old East York,Entire home,Entire home/apt,696.0,2,28,t,15,39,69,152,8,Licensed,1
667602185877508578,https://www.airbnb.com/rooms/667602185877508578,Moses,Scarborough,L'Amoreaux,Private room in home,Private room,144.0,1,1125,t,20,50,80,355,1,Licensed,6
667623962882118321,https://www.airbnb.com/rooms/667623962882118321,Moses,Scarborough,L'Amoreaux,Private room in home,Private room,134.0,1,1125,t,27,57,87,362,0,Licensed,6
667628338936946923,https://www.airbnb.com/rooms/667628338936946923,Moses,Scarborough,L'Amoreaux,Private room in home,Private room,131.0,1,1125,t,24,54,84,359,2,Licensed,6
670948766470467682,https://www.airbnb.com/rooms/670948766470467682,John,Toronto,Junction Area,Entire condo,Entire home/apt,175.0,119,365,t,4,4,4,163,0,Unlicensed,1
667631105448950187,https://www.airbnb.com/rooms/667631105448950187,Moses,Scarborough,L'Amoreaux,Private room in home,Private room,121.0,1,1125,t,20,50,80,355,2,Licensed,6
670964832863873588,https://www.airbnb.com/rooms/670964832863873588,Jutson,North York,Pelmo Park-Humberlea,Entire villa,Entire home/apt,717.0,1,28,t,28,58,88,363,2,Licensed,1
671068527600033222,https://www.airbnb.com/rooms/671068527600033222,Richard,Scarborough,Wexford/Maryvale,Entire home,Entire home/apt,145.0,1,60,t,28,58,88,361,3,Licensed,3
671159641250960513,https://www.airbnb.com/rooms/671159641250960513,Maja,Etobicoke,Eringate-Centennial-West Deane,Entire townhouse,Entire home/apt,200.0,2,1125,t,18,39,59,326,1,Licensed,1
671201660269412778,https://www.airbnb.com/rooms/671201660269412778,Yan,Toronto,Bay Street Corridor,Entire condo,Entire home/apt,206.0,2,365,t,1,11,29,119,2,Licensed,6
671207469519112189,https://www.airbnb.com/rooms/671207469519112189,Keyvan,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,162.0,28,365,t,0,9,39,313,1,Unlicensed,1
671208116812595712,https://www.airbnb.com/rooms/671208116812595712,Ricky,North York,Henry Farm,Entire condo,Entire home/apt,191.0,1,365,t,8,34,64,154,4,Licensed,5
667633981128892103,https://www.airbnb.com/rooms/667633981128892103,Moses,Scarborough,L'Amoreaux,Private room in home,Private room,124.0,1,1125,t,21,51,79,354,1,Licensed,6
671232611864621489,https://www.airbnb.com/rooms/671232611864621489,Vinita + Joe,Toronto,Palmerston-Little Italy,Entire home,Entire home/apt,350.0,7,30,t,0,0,0,212,0,Licensed,2
671238122408278370,https://www.airbnb.com/rooms/671238122408278370,Tarin,Scarborough,West Hill,Private room in home,Private room,61.0,2,27,t,7,34,64,64,8,Licensed,2
667662409142735191,https://www.airbnb.com/rooms/667662409142735191,Gagandeep,Etobicoke,West Humber-Clairville,Private room in home,Private room,45.0,28,365,t,0,0,0,72,1,Unlicensed,5
671285390845683243,https://www.airbnb.com/rooms/671285390845683243,Casey,Toronto,Kensington-Chinatown,Entire townhouse,Entire home/apt,108.0,28,120,t,15,44,74,254,0,Unlicensed,1
667817528025270436,https://www.airbnb.com/rooms/667817528025270436,Michael,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,358.0,2,365,t,6,24,54,74,13,Licensed,1
671534943705850926,https://www.airbnb.com/rooms/671534943705850926,Parvin,North York,Newtonbrook East,Entire home,Entire home/apt,150.0,3,24,t,9,24,25,147,0,Licensed,1
667987143017649163,https://www.airbnb.com/rooms/667987143017649163,Moh,Toronto,Niagara,Entire condo,Entire home/apt,1517.0,1,365,t,19,49,79,354,2,Licensed,11
668007589008339886,https://www.airbnb.com/rooms/668007589008339886,Julie And Jonathan,Toronto,North Riverdale,Entire guesthouse,Entire home/apt,160.0,28,120,t,12,42,72,347,1,Unlicensed,1
671605771422129964,https://www.airbnb.com/rooms/671605771422129964,Nadeem,Toronto,Niagara,Entire condo,Entire home/apt,97.0,28,365,t,0,0,6,280,0,Unlicensed,1
671618365273365776,https://www.airbnb.com/rooms/671618365273365776,Haidee,North York,Clanton Park,Entire condo,Entire home/apt,280.0,28,365,t,0,0,0,257,0,Unlicensed,2
668043440671684335,https://www.airbnb.com/rooms/668043440671684335,Taylor,Toronto,Niagara,Entire condo,Entire home/apt,200.0,28,60,t,4,16,39,129,0,Licensed,1
671623915579742224,https://www.airbnb.com/rooms/671623915579742224,Sarah,Toronto,High Park North,Entire rental unit,Entire home/apt,220.0,28,365,t,3,33,63,338,0,Unlicensed,2
671650513841882797,https://www.airbnb.com/rooms/671650513841882797,Aurora,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,609.0,3,180,t,18,42,42,42,1,Licensed,1
671655372532325337,https://www.airbnb.com/rooms/671655372532325337,Sahra,North York,York University Heights,Private room in home,Private room,178.0,1,365,t,25,55,85,85,2,Licensed,6
671665743255795891,https://www.airbnb.com/rooms/671665743255795891,Liwliwa,North York,Downsview-Roding-CFB,Private room in home,Private room,45.0,28,365,t,7,37,67,67,0,Unlicensed,1
668052205936007684,https://www.airbnb.com/rooms/668052205936007684,Dorothy & Mark,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,304.0,28,365,t,4,29,29,29,5,Licensed,3
668075833176349897,https://www.airbnb.com/rooms/668075833176349897,Evangeline,East York,Old East York,Entire home,Entire home/apt,195.0,30,90,t,30,60,90,365,0,Unlicensed,1
668100078405800341,https://www.airbnb.com/rooms/668100078405800341,Sarah,Etobicoke,Mimico (includes Humber Bay Shores),Entire condo,Entire home/apt,250.0,3,365,t,6,13,23,121,1,Licensed,1
671696236355665642,https://www.airbnb.com/rooms/671696236355665642,Alice,Toronto,Annex,Entire condo,Entire home/apt,220.0,28,180,t,7,37,67,92,0,Unlicensed,1
674754693079930672,https://www.airbnb.com/rooms/674754693079930672,Rachel,Toronto,Niagara,Private room in home,Private room,74.0,28,65,t,5,32,62,62,0,Unlicensed,4
671821433691780572,https://www.airbnb.com/rooms/671821433691780572,Diana,Etobicoke,Islington-City Centre West,Entire guest suite,Entire home/apt,269.0,2,7,t,27,56,86,176,1,Licensed,1
674763145271067405,https://www.airbnb.com/rooms/674763145271067405,Aida,Scarborough,Eglinton East,Private room in home,Private room,30.0,30,365,t,6,36,66,341,0,Licensed,5
671924472118418218,https://www.airbnb.com/rooms/671924472118418218,Zev,Etobicoke,Eringate-Centennial-West Deane,Entire guest suite,Entire home/apt,187.0,1,1125,t,19,49,66,341,4,Licensed,1
671941817462821412,https://www.airbnb.com/rooms/671941817462821412,Jill,Toronto,South Parkdale,Entire rental unit,Entire home/apt,300.0,1,365,t,19,49,78,78,6,Licensed,1
674770221653459048,https://www.airbnb.com/rooms/674770221653459048,Rachel,Toronto,Niagara,Private room in home,Private room,65.0,28,65,t,20,34,63,63,0,Unlicensed,4
674773301662220122,https://www.airbnb.com/rooms/674773301662220122,Rachel,Toronto,Niagara,Private room in home,Private room,68.0,28,65,t,4,31,58,58,0,Unlicensed,4
674774500600367477,https://www.airbnb.com/rooms/674774500600367477,Chloe,Toronto,Dovercourt-Wallace Emerson-Junction,Entire home,Entire home/apt,550.0,2,7,t,7,9,9,9,3,Licensed,1
671972330594516924,https://www.airbnb.com/rooms/671972330594516924,Youjuan,North York,Pleasant View,Private room in bed and breakfast,Private room,59.0,1,365,t,21,51,81,356,7,Licensed,3
674789439083230508,https://www.airbnb.com/rooms/674789439083230508,Michael,Etobicoke,Edenbridge-Humber Valley,Entire home,Entire home/apt,1200.0,28,365,t,1,1,1,25,0,Unlicensed,1
671972937507508571,https://www.airbnb.com/rooms/671972937507508571,Youjuan,North York,Pleasant View,Private room in bed and breakfast,Private room,56.0,1,365,t,0,30,60,335,11,Licensed,3
672042104874190225,https://www.airbnb.com/rooms/672042104874190225,David,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,1468.0,30,365,t,30,60,90,90,0,Unlicensed,10
672193729336465995,https://www.airbnb.com/rooms/672193729336465995,Yang,Scarborough,L'Amoreaux,Private room in townhouse,Private room,57.0,1,1125,t,3,27,55,139,7,Licensed,2
674790316546448316,https://www.airbnb.com/rooms/674790316546448316,Lindsay,Etobicoke,Mimico (includes Humber Bay Shores),Entire condo,Entire home/apt,192.0,1,365,t,9,31,61,336,13,Licensed,1
674790964496802263,https://www.airbnb.com/rooms/674790964496802263,Alex,Toronto,Corso Italia-Davenport,Entire guest suite,Entire home/apt,68.0,5,31,t,2,2,23,203,1,Licensed,1
672212797651743350,https://www.airbnb.com/rooms/672212797651743350,Alicia,Toronto,High Park-Swansea,Entire rental unit,Entire home/apt,145.0,28,365,t,3,33,63,338,0,Unlicensed,1
674809858447656141,https://www.airbnb.com/rooms/674809858447656141,Moh,Toronto,Niagara,Entire condo,Entire home/apt,1286.0,1,365,t,26,56,86,361,1,Licensed,11
672306110579010943,https://www.airbnb.com/rooms/672306110579010943,Mansour,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,100.0,28,365,t,14,44,74,163,0,Unlicensed,2
674825715853465842,https://www.airbnb.com/rooms/674825715853465842,Ai,Toronto,North St.James Town,Private room in rental unit,Private room,91.0,1,28,t,6,6,30,274,12,Licensed,1
672323764572354240,https://www.airbnb.com/rooms/672323764572354240,Peggy & Team,North York,Downsview-Roding-CFB,Entire townhouse,Entire home/apt,484.0,2,365,t,23,53,78,78,4,Licensed,2
672338180767234314,https://www.airbnb.com/rooms/672338180767234314,Morouj,Toronto,Waterfront Communities-The Island,Private room in rental unit,Private room,65.0,1,1125,t,0,1,8,71,10,Licensed,1
674839882875866062,https://www.airbnb.com/rooms/674839882875866062,Nilton,Toronto,South Parkdale,Entire condo,Entire home/apt,229.0,1,365,t,5,19,48,48,4,Licensed,1
672449703042848064,https://www.airbnb.com/rooms/672449703042848064,John,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,210.0,28,1125,t,9,33,39,39,0,Unlicensed,1
672479327054999059,https://www.airbnb.com/rooms/672479327054999059,Pouya,East York,Danforth East York,Entire home,Entire home/apt,200.0,28,90,t,0,0,4,94,0,Unlicensed,2
672563707585309764,https://www.airbnb.com/rooms/672563707585309764,Abena,Toronto,Niagara,Entire condo,Entire home/apt,380.0,1,1125,t,4,34,64,339,2,Licensed,1
672612861415474959,https://www.airbnb.com/rooms/672612861415474959,Aida,Toronto,Kensington-Chinatown,Entire condo,Entire home/apt,160.0,28,60,t,0,7,37,312,1,Unlicensed,7
674854775592888474,https://www.airbnb.com/rooms/674854775592888474,Guoyu,North York,Newtonbrook West,Private room in home,Private room,161.0,1,365,t,12,42,72,72,7,Licensed,3
674862604383269922,https://www.airbnb.com/rooms/674862604383269922,Anna,Toronto,East End-Danforth,Private room in home,Private room,60.0,1,1125,t,11,41,71,346,0,Licensed,2
672627319360165204,https://www.airbnb.com/rooms/672627319360165204,Wendy,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,463.0,1,120,t,2,2,2,2,9,Licensed,1
674868157083818950,https://www.airbnb.com/rooms/674868157083818950,Peter,Toronto,Dovercourt-Wallace Emerson-Junction,Entire guest suite,Entire home/apt,180.0,28,365,t,30,60,90,364,0,Unlicensed,2
674871372346459943,https://www.airbnb.com/rooms/674871372346459943,Patrick,Toronto,Cabbagetown-South St.James Town,Entire guest suite,Entire home/apt,328.0,2,1125,t,7,34,64,335,5,Licensed,1
674940635397000289,https://www.airbnb.com/rooms/674940635397000289,Linda,Etobicoke,Princess-Rosethorn,Private room in home,Private room,55.0,28,1125,t,0,26,56,146,0,Unlicensed,7
672687323886470117,https://www.airbnb.com/rooms/672687323886470117,Thanh,York,Mount Dennis,Private room in home,Private room,50.0,28,365,t,13,13,13,284,0,Unlicensed,1
674988816839059313,https://www.airbnb.com/rooms/674988816839059313,Simply Comfort,North York,Willowdale East,Entire condo,Entire home/apt,436.0,28,1125,t,10,10,10,281,0,Unlicensed,68
674990376100269072,https://www.airbnb.com/rooms/674990376100269072,Linda,Etobicoke,Princess-Rosethorn,Private room in home,Private room,55.0,28,1125,t,0,26,56,146,0,Unlicensed,7
672718062686401688,https://www.airbnb.com/rooms/672718062686401688,David And Lily,Toronto,Niagara,Entire condo,Entire home/apt,379.0,1,28,t,19,48,78,352,1,Licensed,1
672779306916116594,https://www.airbnb.com/rooms/672779306916116594,Cecelia,North York,Downsview-Roding-CFB,Private room in townhouse,Private room,63.0,29,365,t,29,59,89,364,0,Unlicensed,7
672968248482986504,https://www.airbnb.com/rooms/672968248482986504,Jay,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,347.0,3,90,t,4,25,49,49,6,Licensed,2
675106852992156393,https://www.airbnb.com/rooms/675106852992156393,Hemei,Toronto,University,Private room in home,Private room,54.0,28,365,t,7,31,31,288,0,Exempt,7
675209112073923581,https://www.airbnb.com/rooms/675209112073923581,Amna,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,3314.0,7,365,t,11,41,71,145,4,Licensed,1
675211592492574209,https://www.airbnb.com/rooms/675211592492574209,Aliakbar,Toronto,North St.James Town,Private room in rental unit,Private room,282.0,1,1125,t,23,53,83,199,1,Licensed,1
675222513388042117,https://www.airbnb.com/rooms/675222513388042117,Bahareh,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,485.0,1,365,t,14,43,73,73,3,Licensed,2
672973647257434718,https://www.airbnb.com/rooms/672973647257434718,JiaChen,Toronto,Waterfront Communities-The Island,Entire rental unit,Entire home/apt,313.0,28,365,t,14,44,74,344,0,Licensed,4
673125248397972487,https://www.airbnb.com/rooms/673125248397972487,Sandip,Etobicoke,Mount Olive-Silverstone-Jamestown,Private room in home,Private room,43.0,28,365,t,5,13,13,102,0,Unlicensed,3
673125309097289022,https://www.airbnb.com/rooms/673125309097289022,Sandip,Etobicoke,Mount Olive-Silverstone-Jamestown,Entire home,Entire home/apt,41.0,28,365,t,17,27,57,332,0,Unlicensed,3
675261817092625287,https://www.airbnb.com/rooms/675261817092625287,Allen,Toronto,Kensington-Chinatown,Private room in home,Private room,71.0,28,60,t,9,39,68,68,2,Licensed,8
675272080680280601,https://www.airbnb.com/rooms/675272080680280601,Jacob,Etobicoke,Long Branch,Entire rental unit,Entire home/apt,249.0,1,365,t,26,56,86,361,1,Licensed,1
673147632517540843,https://www.airbnb.com/rooms/673147632517540843,Elisha,Toronto,Wychwood,Entire home,Entire home/apt,200.0,5,365,t,5,5,5,49,1,Licensed,1
673168117242306896,https://www.airbnb.com/rooms/673168117242306896,Liam,Toronto,Annex,Entire rental unit,Entire home/apt,110.0,30,90,t,0,29,59,148,1,Unlicensed,3
675287089302311884,https://www.airbnb.com/rooms/675287089302311884,Moh,Toronto,Bay Street Corridor,Entire condo,Entire home/apt,350.0,28,365,t,9,9,9,258,0,Licensed,11
675289346966047665,https://www.airbnb.com/rooms/675289346966047665,Rose,Toronto,South Riverdale,Entire rental unit,Entire home/apt,416.0,3,180,t,13,38,38,38,0,Licensed,2
673204481057474073,https://www.airbnb.com/rooms/673204481057474073,Lina,Toronto,Bay Street Corridor,Private room in townhouse,Private room,105.0,1,28,t,0,0,0,0,6,Licensed,1
673247281471525903,https://www.airbnb.com/rooms/673247281471525903,Carly,Toronto,Niagara,Entire condo,Entire home/apt,379.0,1,27,t,17,46,76,255,6,Licensed,4
673326367660048158,https://www.airbnb.com/rooms/673326367660048158,Samz,Toronto,Bay Street Corridor,Entire condo,Entire home/apt,241.0,31,1125,t,0,0,8,283,0,Unlicensed,1
673330788590452221,https://www.airbnb.com/rooms/673330788590452221,Niloufar,North York,Pleasant View,Entire guest suite,Entire home/apt,107.0,28,90,t,2,6,36,311,0,Unlicensed,1
673357262257839091,https://www.airbnb.com/rooms/673357262257839091,Toucan,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,500.0,1,365,t,18,48,78,78,12,Licensed,4
673360627880470266,https://www.airbnb.com/rooms/673360627880470266,Ameera,Toronto,North Riverdale,Entire guest suite,Entire home/apt,181.0,2,1125,t,2,17,47,137,2,Licensed,1
673371198379949011,https://www.airbnb.com/rooms/673371198379949011,Rebecca,North York,St.Andrew-Windfields,Entire home,Entire home/apt,679.0,2,14,t,22,52,82,357,4,Licensed,1
675291915659077575,https://www.airbnb.com/rooms/675291915659077575,Antonio,Toronto,South Riverdale,Entire loft,Entire home/apt,714.0,2,1125,t,18,41,71,157,3,Licensed,1
673384388001345868,https://www.airbnb.com/rooms/673384388001345868,Flavia,Toronto,Annex,Entire rental unit,Entire home/apt,350.0,28,30,t,11,41,66,73,0,Licensed,1
673657002215196475,https://www.airbnb.com/rooms/673657002215196475,Mybnbmanager,North York,Willowdale East,Entire condo,Entire home/apt,200.0,28,365,t,12,42,71,71,1,Unlicensed,7
675297555417445308,https://www.airbnb.com/rooms/675297555417445308,Kyle,East York,O'Connor-Parkview,Entire guest suite,Entire home/apt,90.0,28,120,t,9,22,52,142,0,Unlicensed,1
675302966867624301,https://www.airbnb.com/rooms/675302966867624301,Adrian,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,199.0,28,365,t,11,41,71,346,1,Licensed,3
673695886791968803,https://www.airbnb.com/rooms/673695886791968803,Shaowei,North York,Bridle Path-Sunnybrook-York Mills,Private room in home,Private room,49.0,28,365,t,7,37,67,157,0,Unlicensed,1
673832654728402407,https://www.airbnb.com/rooms/673832654728402407,Khary,Toronto,Roncesvalles,Private room in home,Private room,171.0,1,365,t,16,46,76,351,5,Licensed,3
673852529976642695,https://www.airbnb.com/rooms/673852529976642695,Shanice,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,679.0,3,180,t,25,55,79,79,4,Licensed,1
673859186274296746,https://www.airbnb.com/rooms/673859186274296746,Chelsea,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,1057.0,3,180,t,24,54,78,78,4,Licensed,1
673883138423783487,https://www.airbnb.com/rooms/673883138423783487,Roman,Etobicoke,Princess-Rosethorn,Entire home,Entire home/apt,750.0,30,180,t,29,59,89,364,1,Unlicensed,22
673883980274989549,https://www.airbnb.com/rooms/673883980274989549,Roman,Etobicoke,Princess-Rosethorn,Private room in bungalow,Private room,124.0,30,180,t,5,35,65,340,0,Unlicensed,22
673892231411075819,https://www.airbnb.com/rooms/673892231411075819,Abbas,North York,Yorkdale-Glen Park,Entire condo,Entire home/apt,220.0,28,365,t,6,36,66,156,0,Unlicensed,1
673897590162745059,https://www.airbnb.com/rooms/673897590162745059,Mansour,Toronto,Trinity-Bellwoods,Entire home,Entire home/apt,200.0,28,365,t,0,0,7,96,0,Unlicensed,2
673898959915817251,https://www.airbnb.com/rooms/673898959915817251,Yanci,North York,Lansing-Westgate,Private room in home,Private room,85.0,3,365,t,10,35,35,35,7,Licensed,4
673900308986889828,https://www.airbnb.com/rooms/673900308986889828,Louis,Scarborough,Wexford/Maryvale,Entire home,Entire home/apt,147.0,1,60,t,28,58,88,359,3,Licensed,3
673925471975021802,https://www.airbnb.com/rooms/673925471975021802,Hieu,Toronto,Kensington-Chinatown,Entire rental unit,Entire home/apt,415.0,2,1125,t,16,46,76,165,1,Licensed,1
675308462168749985,https://www.airbnb.com/rooms/675308462168749985,Vijay,Etobicoke,Mimico (includes Humber Bay Shores),Entire home,Entire home/apt,140.0,28,365,t,0,29,59,334,1,Unlicensed,2
673934618699308263,https://www.airbnb.com/rooms/673934618699308263,Wasan,Toronto,Annex,Entire rental unit,Entire home/apt,130.0,28,365,t,4,31,61,61,0,Licensed,1
673963224811356968,https://www.airbnb.com/rooms/673963224811356968,Anan,North York,Pleasant View,Entire home,Entire home/apt,216.0,2,1125,t,16,46,76,337,9,Licensed,1
675326125922347527,https://www.airbnb.com/rooms/675326125922347527,Rasak,Toronto,Waterfront Communities-The Island,Entire condo,Entire home/apt,253.0,3,1125,t,13,43,73,347,6,Licensed,1
675375309902837167,https://www.airbnb.com/rooms/675375309902837167,Olivia,North York,Brookhaven-Amesbury,Entire condo,Entire home/apt,200.0,2,90,t,27,57,87,362,1,Licensed,1
